"time","units","value","year","month","model","experiment","variable","ensemble","method_used"
20570316.5,"1",7.9122486114502,"2057","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20570416,"1",7.91295909881592,"2057","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20570516.5,"1",7.91430234909058,"2057","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20570616,"1",7.91159343719482,"2057","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20570716.5,"1",7.90676164627075,"2057","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20570816.5,"1",7.90499782562256,"2057","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20570916,"1",7.90796852111816,"2057","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20571016.5,"1",7.91173410415649,"2057","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20571116,"1",7.91392707824707,"2057","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20571216.5,"1",7.91269302368164,"2057","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580116.5,"1",7.90841341018677,"2058","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580215,"1",7.90686750411987,"2058","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580316.5,"1",7.90784788131714,"2058","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580416,"1",7.91026782989502,"2058","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580516.5,"1",7.91066694259644,"2058","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580616,"1",7.9079327583313,"2058","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580716.5,"1",7.90214586257935,"2058","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580816.5,"1",7.90084791183472,"2058","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20580916,"1",7.90391969680786,"2058","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20581016.5,"1",7.90752124786377,"2058","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20581116,"1",7.90901803970337,"2058","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20581216.5,"1",7.90779638290405,"2058","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590116.5,"1",7.90419340133667,"2059","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590215,"1",7.90231132507324,"2059","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590316.5,"1",7.90280532836914,"2059","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590416,"1",7.90514898300171,"2059","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590516.5,"1",7.90635871887207,"2059","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590616,"1",7.90279340744019,"2059","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590716.5,"1",7.89766263961792,"2059","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590816.5,"1",7.89663219451904,"2059","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20590916,"1",7.89928483963013,"2059","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20591016.5,"1",7.90272378921509,"2059","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20591116,"1",7.90498065948486,"2059","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20591216.5,"1",7.90346765518188,"2059","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600116.5,"1",7.89956092834473,"2060","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600215,"1",7.89805030822754,"2060","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600316.5,"1",7.89855766296387,"2060","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600416,"1",7.9005446434021,"2060","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600516.5,"1",7.90151500701904,"2060","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600616,"1",7.89824485778809,"2060","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600716.5,"1",7.8927435874939,"2060","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600816.5,"1",7.8918776512146,"2060","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20600916,"1",7.89504766464233,"2060","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20601016.5,"1",7.8992862701416,"2060","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20601116,"1",7.9013204574585,"2060","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20601216.5,"1",7.89926528930664,"2060","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610116.5,"1",7.89570140838623,"2061","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610215,"1",7.89414930343628,"2061","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610316.5,"1",7.8947286605835,"2061","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610416,"1",7.896888256073,"2061","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610516.5,"1",7.89830541610718,"2061","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610616,"1",7.89438772201538,"2061","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610716.5,"1",7.88933372497559,"2061","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610816.5,"1",7.88837003707886,"2061","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20610916,"1",7.89125871658325,"2061","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20611016.5,"1",7.89474010467529,"2061","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20611116,"1",7.89659023284912,"2061","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20611216.5,"1",7.89476919174194,"2061","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620116.5,"1",7.89084434509277,"2062","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620215,"1",7.88903141021729,"2062","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620316.5,"1",7.8903923034668,"2062","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620416,"1",7.89250373840332,"2062","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620516.5,"1",7.89287328720093,"2062","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620616,"1",7.8890233039856,"2062","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620716.5,"1",7.88459777832031,"2062","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620816.5,"1",7.88356828689575,"2062","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20620916,"1",7.88604927062988,"2062","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20621016.5,"1",7.89016819000244,"2062","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20621116,"1",7.89275550842285,"2062","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20621216.5,"1",7.89118337631226,"2062","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630116.5,"1",7.88693380355835,"2063","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630215,"1",7.88587379455566,"2063","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630316.5,"1",7.88681888580322,"2063","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630416,"1",7.88899040222168,"2063","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630516.5,"1",7.88910722732544,"2063","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630616,"1",7.88543939590454,"2063","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630716.5,"1",7.88005638122559,"2063","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630816.5,"1",7.87888765335083,"2063","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20630916,"1",7.8819785118103,"2063","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20631016.5,"1",7.88574934005737,"2063","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20631116,"1",7.88780403137207,"2063","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20631216.5,"1",7.88608694076538,"2063","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640116.5,"1",7.88198661804199,"2064","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640215,"1",7.88072443008423,"2064","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640316.5,"1",7.88151407241821,"2064","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640416,"1",7.88384246826172,"2064","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640516.5,"1",7.88460302352905,"2064","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640616,"1",7.88041210174561,"2064","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640716.5,"1",7.87520408630371,"2064","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640816.5,"1",7.87451219558716,"2064","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20640916,"1",7.87757349014282,"2064","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20641016.5,"1",7.88154888153076,"2064","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20641116,"1",7.88394069671631,"2064","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20641216.5,"1",7.8824143409729,"2064","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650116.5,"1",7.87812185287476,"2065","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650215,"1",7.87629222869873,"2065","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650316.5,"1",7.87657308578491,"2065","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650416,"1",7.87933921813965,"2065","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650516.5,"1",7.88006734848022,"2065","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650616,"1",7.87660264968872,"2065","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650716.5,"1",7.87161588668823,"2065","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650816.5,"1",7.87060642242432,"2065","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20650916,"1",7.87368535995483,"2065","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20651016.5,"1",7.87724924087524,"2065","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20651116,"1",7.87909412384033,"2065","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20651216.5,"1",7.87723970413208,"2065","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660116.5,"1",7.87334394454956,"2066","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660215,"1",7.87234115600586,"2066","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660316.5,"1",7.87321138381958,"2066","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660416,"1",7.87511825561523,"2066","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660516.5,"1",7.87608766555786,"2066","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660616,"1",7.87306356430054,"2066","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660716.5,"1",7.86819982528687,"2066","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660816.5,"1",7.86703777313232,"2066","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20660916,"1",7.86937665939331,"2066","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20661016.5,"1",7.87336349487305,"2066","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20661116,"1",7.87530088424683,"2066","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20661216.5,"1",7.87338304519653,"2066","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670116.5,"1",7.86890268325806,"2067","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670215,"1",7.86703538894653,"2067","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670316.5,"1",7.86787796020508,"2067","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670416,"1",7.87001276016235,"2067","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670516.5,"1",7.87141990661621,"2067","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670616,"1",7.8679838180542,"2067","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670716.5,"1",7.86273670196533,"2067","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670816.5,"1",7.86190605163574,"2067","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20670916,"1",7.86504554748535,"2067","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20671016.5,"1",7.86857509613037,"2067","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20671116,"1",7.87003993988037,"2067","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20671216.5,"1",7.8683819770813,"2067","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680116.5,"1",7.86452531814575,"2068","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680215,"1",7.86246538162231,"2068","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680316.5,"1",7.86324262619019,"2068","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680416,"1",7.86562585830688,"2068","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680516.5,"1",7.86652517318726,"2068","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680616,"1",7.86412668228149,"2068","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680716.5,"1",7.85910272598267,"2068","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680816.5,"1",7.85783529281616,"2068","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20680916,"1",7.86116456985474,"2068","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20681016.5,"1",7.86442041397095,"2068","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20681116,"1",7.86608552932739,"2068","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20681216.5,"1",7.86442470550537,"2068","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690116.5,"1",7.86055135726929,"2069","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690215,"1",7.85900926589966,"2069","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690316.5,"1",7.85968160629272,"2069","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690416,"1",7.86171388626099,"2069","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690516.5,"1",7.86208915710449,"2069","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690616,"1",7.85878086090088,"2069","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690716.5,"1",7.8542046546936,"2069","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690816.5,"1",7.85338401794434,"2069","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20690916,"1",7.85652542114258,"2069","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20691016.5,"1",7.85982513427734,"2069","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20691116,"1",7.86165857315063,"2069","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20691216.5,"1",7.85976123809814,"2069","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700116.5,"1",7.85635566711426,"2070","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700215,"1",7.85446262359619,"2070","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700316.5,"1",7.85531663894653,"2070","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700416,"1",7.8569974899292,"2070","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700516.5,"1",7.85805892944336,"2070","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700616,"1",7.85416269302368,"2070","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700716.5,"1",7.84933757781982,"2070","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700816.5,"1",7.8487696647644,"2070","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20700916,"1",7.8516321182251,"2070","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20701016.5,"1",7.85550117492676,"2070","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20701116,"1",7.85769033432007,"2070","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20701216.5,"1",7.85538148880005,"2070","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710116.5,"1",7.8517050743103,"2071","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710215,"1",7.85067939758301,"2071","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710316.5,"1",7.85160827636719,"2071","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710416,"1",7.85358715057373,"2071","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710516.5,"1",7.85429906845093,"2071","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710616,"1",7.85079288482666,"2071","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710716.5,"1",7.84638595581055,"2071","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710816.5,"1",7.84510612487793,"2071","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20710916,"1",7.84774255752563,"2071","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20711016.5,"1",7.85122394561768,"2071","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20711116,"1",7.85291147232056,"2071","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20711216.5,"1",7.85115528106689,"2071","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720116.5,"1",7.8468017578125,"2072","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720215,"1",7.84563827514648,"2072","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720316.5,"1",7.84646654129028,"2072","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720416,"1",7.84868288040161,"2072","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720516.5,"1",7.84875011444092,"2072","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720616,"1",7.84522104263306,"2072","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720716.5,"1",7.84130382537842,"2072","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720816.5,"1",7.84015274047852,"2072","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20720916,"1",7.84346771240234,"2072","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20721016.5,"1",7.84697198867798,"2072","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20721116,"1",7.8482518196106,"2072","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20721216.5,"1",7.84687519073486,"2072","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730116.5,"1",7.84307527542114,"2073","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730215,"1",7.84141111373901,"2073","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730316.5,"1",7.84197568893433,"2073","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730416,"1",7.84424448013306,"2073","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730516.5,"1",7.8447413444519,"2073","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730616,"1",7.84116649627686,"2073","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730716.5,"1",7.83712434768677,"2073","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730816.5,"1",7.83669519424438,"2073","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20730916,"1",7.83952522277832,"2073","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20731016.5,"1",7.84304761886597,"2073","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20731116,"1",7.84443283081055,"2073","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20731216.5,"1",7.84300756454468,"2073","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740116.5,"1",7.83896064758301,"2074","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740215,"1",7.83725309371948,"2074","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740316.5,"1",7.83830881118774,"2074","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740416,"1",7.83960771560669,"2074","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740516.5,"1",7.84069633483887,"2074","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740616,"1",7.83723783493042,"2074","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740716.5,"1",7.83261203765869,"2074","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740816.5,"1",7.83228492736816,"2074","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20740916,"1",7.83517026901245,"2074","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20741016.5,"1",7.83871555328369,"2074","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20741116,"1",7.84025526046753,"2074","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20741216.5,"1",7.83894968032837,"2074","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750116.5,"1",7.83443737030029,"2075","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750215,"1",7.8328595161438,"2075","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750316.5,"1",7.83434724807739,"2075","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750416,"1",7.83604621887207,"2075","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750516.5,"1",7.83590841293335,"2075","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750616,"1",7.83213090896606,"2075","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750716.5,"1",7.82771968841553,"2075","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750816.5,"1",7.8276743888855,"2075","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20750916,"1",7.83062076568604,"2075","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20751016.5,"1",7.83446073532104,"2075","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20751116,"1",7.83624172210693,"2075","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20751216.5,"1",7.83397388458252,"2075","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760116.5,"1",7.83038711547852,"2076","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760215,"1",7.82902097702026,"2076","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760316.5,"1",7.82974767684937,"2076","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760416,"1",7.83141803741455,"2076","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760516.5,"1",7.83147954940796,"2076","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760616,"1",7.82763195037842,"2076","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760716.5,"1",7.82344150543213,"2076","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760816.5,"1",7.82339239120483,"2076","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20760916,"1",7.82669353485107,"2076","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20761016.5,"1",7.82998323440552,"2076","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20761116,"1",7.83137369155884,"2076","11","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20761216.5,"1",7.83040332794189,"2076","12","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770116.5,"1",7.82641458511353,"2077","01","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770215,"1",7.8248929977417,"2077","02","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770316.5,"1",7.82587718963623,"2077","03","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770416,"1",7.82718324661255,"2077","04","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770516.5,"1",7.82677316665649,"2077","05","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770616,"1",7.82282304763794,"2077","06","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770716.5,"1",7.81870412826538,"2077","07","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770816.5,"1",7.81890487670898,"2077","08","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20770916,"1",7.82208442687988,"2077","09","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
20771016.5,"1",7.82539701461792,"2077","10","IPSL-CM5A-MR","rcp85","ph","r1i1p1","fldmean"
