"time","units","value","year","month","model","experiment","variable","ensemble","method_used"
19400716.5,"mol m-3",0.221043214201927,"1940","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19400816.5,"mol m-3",0.220528736710548,"1940","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19400916,"mol m-3",0.220571175217628,"1940","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19401016.5,"mol m-3",0.22062823176384,"1940","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19401116,"mol m-3",0.220960706472397,"1940","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19401216.5,"mol m-3",0.22151643037796,"1940","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410116.5,"mol m-3",0.222244441509247,"1941","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410215,"mol m-3",0.222905725240707,"1941","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410316.5,"mol m-3",0.223449856042862,"1941","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410416,"mol m-3",0.22358937561512,"1941","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410516.5,"mol m-3",0.223479047417641,"1941","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410616,"mol m-3",0.222478821873665,"1941","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410716.5,"mol m-3",0.221351772546768,"1941","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410816.5,"mol m-3",0.220814794301987,"1941","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19410916,"mol m-3",0.220710679888725,"1941","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19411016.5,"mol m-3",0.220527648925781,"1941","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19411116,"mol m-3",0.220856606960297,"1941","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19411216.5,"mol m-3",0.22146512567997,"1941","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420116.5,"mol m-3",0.222040861845016,"1942","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420215,"mol m-3",0.222577303647995,"1942","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420316.5,"mol m-3",0.223122254014015,"1942","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420416,"mol m-3",0.22304730117321,"1942","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420516.5,"mol m-3",0.222842305898666,"1942","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420616,"mol m-3",0.222017228603363,"1942","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420716.5,"mol m-3",0.220931604504585,"1942","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420816.5,"mol m-3",0.220446437597275,"1942","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19420916,"mol m-3",0.220287099480629,"1942","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19421016.5,"mol m-3",0.2201197296381,"1942","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19421116,"mol m-3",0.220550313591957,"1942","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19421216.5,"mol m-3",0.221023216843605,"1942","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430116.5,"mol m-3",0.221498757600784,"1943","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430215,"mol m-3",0.222186461091042,"1943","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430316.5,"mol m-3",0.222828596830368,"1943","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430416,"mol m-3",0.223050698637962,"1943","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430516.5,"mol m-3",0.22259746491909,"1943","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430616,"mol m-3",0.221622049808502,"1943","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430716.5,"mol m-3",0.220346331596375,"1943","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430816.5,"mol m-3",0.219721749424934,"1943","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19430916,"mol m-3",0.219864279031754,"1943","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19431016.5,"mol m-3",0.219965815544128,"1943","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19431116,"mol m-3",0.220748320221901,"1943","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19431216.5,"mol m-3",0.221489772200584,"1943","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440116.5,"mol m-3",0.222232505679131,"1944","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440215,"mol m-3",0.222948849201202,"1944","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440316.5,"mol m-3",0.223500490188599,"1944","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440416,"mol m-3",0.22358401119709,"1944","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440516.5,"mol m-3",0.223142892122269,"1944","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440616,"mol m-3",0.222073182463646,"1944","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440716.5,"mol m-3",0.220916718244553,"1944","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440816.5,"mol m-3",0.220363661646843,"1944","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19440916,"mol m-3",0.22009365260601,"1944","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19441016.5,"mol m-3",0.219905987381935,"1944","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19441116,"mol m-3",0.220187664031982,"1944","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19441216.5,"mol m-3",0.220926597714424,"1944","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450116.5,"mol m-3",0.221578985452652,"1945","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450215,"mol m-3",0.221994563937187,"1945","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450316.5,"mol m-3",0.222337737679482,"1945","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450416,"mol m-3",0.222491249442101,"1945","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450516.5,"mol m-3",0.222275227308273,"1945","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450616,"mol m-3",0.221246585249901,"1945","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450716.5,"mol m-3",0.220035910606384,"1945","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450816.5,"mol m-3",0.219637185335159,"1945","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19450916,"mol m-3",0.219530299305916,"1945","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19451016.5,"mol m-3",0.219544768333435,"1945","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19451116,"mol m-3",0.219941467046738,"1945","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19451216.5,"mol m-3",0.220736086368561,"1945","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460116.5,"mol m-3",0.221504256129265,"1946","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460215,"mol m-3",0.222331911325455,"1946","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460316.5,"mol m-3",0.222782149910927,"1946","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460416,"mol m-3",0.222726747393608,"1946","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460516.5,"mol m-3",0.222347810864449,"1946","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460616,"mol m-3",0.221573144197464,"1946","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460716.5,"mol m-3",0.220406278967857,"1946","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460816.5,"mol m-3",0.219811394810677,"1946","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19460916,"mol m-3",0.219765678048134,"1946","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19461016.5,"mol m-3",0.219789892435074,"1946","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19461116,"mol m-3",0.22023531794548,"1946","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19461216.5,"mol m-3",0.220972403883934,"1946","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470116.5,"mol m-3",0.221695557236671,"1947","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470215,"mol m-3",0.222445160150528,"1947","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470316.5,"mol m-3",0.222980380058289,"1947","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470416,"mol m-3",0.22305428981781,"1947","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470516.5,"mol m-3",0.222625628113747,"1947","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470616,"mol m-3",0.221298769116402,"1947","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470716.5,"mol m-3",0.220191240310669,"1947","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470816.5,"mol m-3",0.219637528061867,"1947","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19470916,"mol m-3",0.219347983598709,"1947","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19471016.5,"mol m-3",0.219180732965469,"1947","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19471116,"mol m-3",0.219621554017067,"1947","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19471216.5,"mol m-3",0.220236510038376,"1947","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480116.5,"mol m-3",0.220985502004623,"1948","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480215,"mol m-3",0.221954181790352,"1948","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480316.5,"mol m-3",0.22239562869072,"1948","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480416,"mol m-3",0.222459003329277,"1948","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480516.5,"mol m-3",0.222275853157043,"1948","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480616,"mol m-3",0.221303284168243,"1948","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480716.5,"mol m-3",0.220124423503876,"1948","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480816.5,"mol m-3",0.219488903880119,"1948","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19480916,"mol m-3",0.219502523541451,"1948","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19481016.5,"mol m-3",0.219663724303246,"1948","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19481116,"mol m-3",0.220239296555519,"1948","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19481216.5,"mol m-3",0.221155002713203,"1948","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490116.5,"mol m-3",0.222088977694511,"1949","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490215,"mol m-3",0.222858428955078,"1949","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490316.5,"mol m-3",0.223327577114105,"1949","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490416,"mol m-3",0.223337203264236,"1949","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490516.5,"mol m-3",0.22282350063324,"1949","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490616,"mol m-3",0.221872478723526,"1949","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490716.5,"mol m-3",0.220767825841904,"1949","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490816.5,"mol m-3",0.219891786575317,"1949","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19490916,"mol m-3",0.219826877117157,"1949","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19491016.5,"mol m-3",0.219865530729294,"1949","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19491116,"mol m-3",0.220299378037453,"1949","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19491216.5,"mol m-3",0.221130430698395,"1949","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500116.5,"mol m-3",0.222083285450935,"1950","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500215,"mol m-3",0.222887963056564,"1950","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500316.5,"mol m-3",0.223290011286736,"1950","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500416,"mol m-3",0.223238095641136,"1950","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500516.5,"mol m-3",0.222978368401527,"1950","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500616,"mol m-3",0.222069621086121,"1950","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500716.5,"mol m-3",0.220795094966888,"1950","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500816.5,"mol m-3",0.220118328928947,"1950","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19500916,"mol m-3",0.220058158040047,"1950","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19501016.5,"mol m-3",0.219723656773567,"1950","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19501116,"mol m-3",0.220196336507797,"1950","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19501216.5,"mol m-3",0.220672458410263,"1950","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510116.5,"mol m-3",0.221101090312004,"1951","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510215,"mol m-3",0.221656054258347,"1951","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510316.5,"mol m-3",0.221964836120605,"1951","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510416,"mol m-3",0.22197462618351,"1951","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510516.5,"mol m-3",0.221676453948021,"1951","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510616,"mol m-3",0.2209552526474,"1951","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510716.5,"mol m-3",0.220018580555916,"1951","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510816.5,"mol m-3",0.219531953334808,"1951","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19510916,"mol m-3",0.21939642727375,"1951","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19511016.5,"mol m-3",0.219120025634766,"1951","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19511116,"mol m-3",0.219550713896751,"1951","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19511216.5,"mol m-3",0.220214456319809,"1951","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520116.5,"mol m-3",0.220760926604271,"1952","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520215,"mol m-3",0.221319660544395,"1952","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520316.5,"mol m-3",0.221605002880096,"1952","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520416,"mol m-3",0.221687525510788,"1952","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520516.5,"mol m-3",0.221391245722771,"1952","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520616,"mol m-3",0.220485746860504,"1952","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520716.5,"mol m-3",0.219062238931656,"1952","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520816.5,"mol m-3",0.218440845608711,"1952","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19520916,"mol m-3",0.217980235815048,"1952","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19521016.5,"mol m-3",0.218225598335266,"1952","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19521116,"mol m-3",0.218945771455765,"1952","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19521216.5,"mol m-3",0.219708889722824,"1952","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530116.5,"mol m-3",0.220480605959892,"1953","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530215,"mol m-3",0.221150621771812,"1953","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530316.5,"mol m-3",0.221611157059669,"1953","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530416,"mol m-3",0.221686080098152,"1953","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530516.5,"mol m-3",0.221328735351562,"1953","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530616,"mol m-3",0.22069688141346,"1953","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530716.5,"mol m-3",0.219573140144348,"1953","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530816.5,"mol m-3",0.218946129083633,"1953","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19530916,"mol m-3",0.218787834048271,"1953","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19531016.5,"mol m-3",0.218537539243698,"1953","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19531116,"mol m-3",0.218794763088226,"1953","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19531216.5,"mol m-3",0.219519153237343,"1953","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540116.5,"mol m-3",0.220110192894936,"1954","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540215,"mol m-3",0.220891356468201,"1954","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540316.5,"mol m-3",0.22132383286953,"1954","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540416,"mol m-3",0.221510156989098,"1954","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540516.5,"mol m-3",0.22124770283699,"1954","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540616,"mol m-3",0.220872715115547,"1954","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540716.5,"mol m-3",0.2198086977005,"1954","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540816.5,"mol m-3",0.219386249780655,"1954","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19540916,"mol m-3",0.219134226441383,"1954","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19541016.5,"mol m-3",0.219045996665955,"1954","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19541116,"mol m-3",0.219302743673325,"1954","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19541216.5,"mol m-3",0.219995751976967,"1954","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550116.5,"mol m-3",0.220655992627144,"1955","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550215,"mol m-3",0.221192240715027,"1955","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550316.5,"mol m-3",0.22150582075119,"1955","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550416,"mol m-3",0.221377596259117,"1955","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550516.5,"mol m-3",0.220749288797379,"1955","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550616,"mol m-3",0.219966918230057,"1955","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550716.5,"mol m-3",0.218659833073616,"1955","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550816.5,"mol m-3",0.218121111392975,"1955","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19550916,"mol m-3",0.218156546354294,"1955","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19551016.5,"mol m-3",0.218324244022369,"1955","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19551116,"mol m-3",0.218700006604195,"1955","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19551216.5,"mol m-3",0.219398304820061,"1955","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560116.5,"mol m-3",0.220047935843468,"1956","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560215,"mol m-3",0.220706701278687,"1956","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560316.5,"mol m-3",0.221131861209869,"1956","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560416,"mol m-3",0.221294328570366,"1956","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560516.5,"mol m-3",0.221347987651825,"1956","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560616,"mol m-3",0.220528334379196,"1956","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560716.5,"mol m-3",0.219400510191917,"1956","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560816.5,"mol m-3",0.218583360314369,"1956","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19560916,"mol m-3",0.218360975384712,"1956","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19561016.5,"mol m-3",0.218610510230064,"1956","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19561116,"mol m-3",0.21903070807457,"1956","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19561216.5,"mol m-3",0.219700783491135,"1956","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570116.5,"mol m-3",0.220282673835754,"1957","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570215,"mol m-3",0.220984578132629,"1957","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570316.5,"mol m-3",0.221406683325768,"1957","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570416,"mol m-3",0.221349269151688,"1957","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570516.5,"mol m-3",0.221074610948563,"1957","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570616,"mol m-3",0.220332086086273,"1957","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570716.5,"mol m-3",0.219439074397087,"1957","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570816.5,"mol m-3",0.219021260738373,"1957","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19570916,"mol m-3",0.218682751059532,"1957","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19571016.5,"mol m-3",0.218471631407738,"1957","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19571116,"mol m-3",0.218832105398178,"1957","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19571216.5,"mol m-3",0.219482660293579,"1957","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580116.5,"mol m-3",0.220128774642944,"1958","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580215,"mol m-3",0.220691010355949,"1958","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580316.5,"mol m-3",0.221146687865257,"1958","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580416,"mol m-3",0.221201196312904,"1958","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580516.5,"mol m-3",0.221180081367493,"1958","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580616,"mol m-3",0.220494031906128,"1958","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580716.5,"mol m-3",0.219515845179558,"1958","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580816.5,"mol m-3",0.219124168157578,"1958","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19580916,"mol m-3",0.219009101390839,"1958","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19581016.5,"mol m-3",0.218895152211189,"1958","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19581116,"mol m-3",0.219196557998657,"1958","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19581216.5,"mol m-3",0.219981819391251,"1958","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590116.5,"mol m-3",0.220733940601349,"1959","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590215,"mol m-3",0.221465989947319,"1959","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590316.5,"mol m-3",0.221740961074829,"1959","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590416,"mol m-3",0.221592798829079,"1959","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590516.5,"mol m-3",0.221089273691177,"1959","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590616,"mol m-3",0.220391049981117,"1959","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590716.5,"mol m-3",0.219404682517052,"1959","07","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590816.5,"mol m-3",0.218753948807716,"1959","08","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19590916,"mol m-3",0.218560546636581,"1959","09","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19591016.5,"mol m-3",0.218614608049393,"1959","10","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19591116,"mol m-3",0.218924552202225,"1959","11","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19591216.5,"mol m-3",0.21945883333683,"1959","12","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19600116.5,"mol m-3",0.220023974776268,"1960","01","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19600215,"mol m-3",0.220550626516342,"1960","02","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19600316.5,"mol m-3",0.221056997776031,"1960","03","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19600416,"mol m-3",0.221320748329163,"1960","04","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19600516.5,"mol m-3",0.220941573381424,"1960","05","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
19600616,"mol m-3",0.219982445240021,"1960","06","IPSL-CM5A-MR","historical","co3","r1i1p1","fldmean"
